id,tweet
1389979143387766786,Ventilator is arranged. Thanks.
1389977080842973185,Any leads for ventilator bed  in Davanagere? Need it for a friend  @nikhiljoisr @AshwiniMS_TNIE @Numb_Skull
1389976112365592581,@peakbengaluru verified request for a colleagues wife who is currently admitted in IndiraNagar ESI.🙏🏼 request your kind support in any leads for an ICU bed with ventilator  https://t.co/h8MrcsRDuR
1389974967081521168,"@wokaynotwokay @jeevandayni @megirish2001 In ICU, on ventilator in Medanta for the past 2 weeks :( need this urgently"
1389969173837611008,@RamMNK Condition Critical - Need ICU with ventilator  Patient Name: Siva Sirgudi Age: 34 years  Blood group: O+ve Location: Gudiwada or Vijayawada. Caretaker: 9579012886 8095988007 9448506872 @srinivasiyc  @SonuSood #ICUBedNeeded #Vijayawada #covidvijayawada
1389969154195673088,"Need an Ambulance with Ventilator, who can reach Visakhapatnam Steel Plant General Hospital Rd, Andhra Pradesh SP02 Level: 40 Patient needs a ventilator ASAP Patient Name: Siddharth Reddy Contact: +91 8179364509 #vishakapatnam #COVIDEmergencyIndia #CovidSOS @ArogyaAndhra"
1389968075919826944,@chennaipolice_ @chennaicorp @ChennaiRains  Can anyone let me know if their is a vacant ventilator bed? My frnd is in need of it.. Pls respond.
1389966956090982414,"@DKShivakumar good evening sir, I'm filled with pain and grief burying dear ones, any how people are dying at home without ICU ventilator beds, please intiate a dharna, with all the Covid positive and protest before CM house and all BJP leaders house, let people die infront them"
1389966424194437123,@SonuSood @SoodFoundation Condition Critical - Need ICU with ventilator  Patient Name: Siva Sirgudi Age: 34 years  Blood group: O+ve Location: Gudiwada or Vijayawada. Caretaker: 9579012886 8095988007 9448506872 @srinivasiyc  @SonuSood #ICUBedNeeded #Vijayawada #covidvijayawada  @RRRMovie
1389966104571760644,Condition Critical - Need ICU with ventilator  Patient Name: Siva Sirgudi Age: 34 years  Blood group: O+ve Location: Gudiwada or Vijayawada. Caretaker: 9579012886 8095988007 9448506872 @srinivasiyc  @SonuSood #ICUBedNeeded #Vijayawada #covidvijayawada  @RRRMovie
1389963584390656000,"@nanuramu @srinivasiyc @LavanyaBallal @NikhilKondajji 99000 55070  +91 79-47135011   Rainbow children's hospital have availability of ICU Ventilator, but its only for pregnant ladies and small kids.  Check this please!!"
1389961211161169925,"@Tejasvi_Surya Yes 1500 super, those beds are Without oxygen/icu/ventilator.  Provide full info"
1389959161627037696,"@cspramesh @MoHFW_INDIA @drharshvardhan This is great suggestion: 1. Tele consultation on resource constrained locations would be very useful. CloudPhysician in Bangalore are doing it 2. Training staff on optimal use of a ventilator eg, would be immensely helpful"
1389958363291652100,#Delhi #DelhiCovid #DelhiSOS #SOSDelhi #Gurgaon #Gurugram  #Beds #BedsAvailable #BedsAvailability #Oxygen #OxygenBeds #VentilatorBed #VentilatorBeds #Ventilators #HelpDelhi #CovidIndia #CovidIndiaInfo   Oxygen/Ventilator beds available at Delhi
1389958147108859905,ICU with ventilator bed needed for a relative in Mysore. Name - Shashidhar Age-65 SPO2- 65 Covid Positive   Please help @Tejasvi_Surya @srinivasiyc @AshwiniMS_TNIE @Tej_AnanthKumar @Offtejasvisurya @Bkrs_Rakshith @PonnathPuraaNa @BLRrocKS
1389957327864795141,"Need ventilator support for my friend’s dad in Hassan, please help @KowriSanjay @mepratap @CMofKarnataka   Contact: Dayanand 861-8066430"
1389957206267752451,"#Bengaluru URGENT.  Rita aged 45 is at KIMS, needs a ventilator bed urgently. She is a cool in a hospital. Please help, please help now.   @mla_sudhakar  https://t.co/VSdepz7ttE"
1389955103621226498,"Live status of Covid beds in Jamshedpur, Jharkhand compiled by XLRI .  https://t.co/A8DU8UWleX  0 ICU Beds and 0 Ventilator Beds and Jamshedpur is supposed to cater 3 districts.  https://t.co/sVsyZPDJ3b"
1389954723835383816,"@BarigalShri @Tejasvi_Surya Even with more number of cases reported on daily basis , 100 HDU , 29 ICU and 13 ICU with Ventilator are available.  https://t.co/1d9iYylTQr"
1389954489759584256,"@drharshvardhan @PMOIndia @narendramodi @BJP4India @JPNadda @AmitShah @MoHFW_INDIA @AyushmanNHA @moayush @PIB_India @PIBHindi Sir stop tweeting. People are still dying due to lack of Oxygen, ICU Beds, Ventilator beds and normal beds. Lack of medicines and other facilities. Pls stop this useless tweets and numbers. Is not helping any Indian. Where are the vaccines ? You should resign for the poor work."
1389950915638034435,So far the patient has not got a ventilator. One hospital has come forward to admit them provided they can get a ventilator setup as they don't have it. Any leads or help? @BBMPCOMM @srinivasiyc @RakshaRamaiah @Bkrs_Rakshith @dp_satish @Captain_Mani72
1389950543729074183,"A colleague needs A+ Plasma in Bareilly for his mother, who is COVID positive and on Ventilator support. If you can help, please DM me or amplify this post. #PlasmaRequirement @vivnitrel"
1389949524492226563,#Lucknow  ICU beds and Ventilator beds available RR Sinha Hospital.  Contact - 9936052233  Verified - 10.00 PM (04/05/21)  (Pls verify once more before rushin)  Keep patient details before calling   #UttarPadesh #ICUBeds #Beds #VentilatorBeds #BedsAvailable
1389949314449887237,@MotwaniSuhas @nandiniv @aditipar @adityamohanty_ @VK84015570 Thanks Suhas. She's needs a ventilator. I just tried the RGUHS number - both are busy at the moment
1389948094070935552,"A colleague needs A+ Plasma in Bareilly for his mother, who is COVID positive and on Ventilator support. If you can help, please DM me. Tx"
1389945932871913478,"Kindly help 🙏🏻  Patient Name : Srinivas.  Age : 49.  Urgently need ICU Ventilator Bed. (From 2 pm patient is in ambulance searching for Beds).  Location : Jayanagar , Bengaluru.  Attender Number : 9008033372  @DHFWKA @mla_sudhakar @Tejasvi_Surya @VSOMANNA_BJP  @BGUdayBJP @IYC  https://t.co/amru23gdPi"
1389944404090122250,"@TheMohil8 @ReallySwara @Tejasvi_Surya Yesterday night, @Tejasvi_Surya claimed victory &amp; said bed availability went from ZERO to 1504  This was a lie. General Beds were always available &amp; in fact 2000+ were there yesterday afternoon.  MP doesn't even know that ICU Ventilator beds, which are ZERO, is what kills people"
1389943530978566149,@bhumipednekar @SonuSood @janiceseq85 #SOSBangalore Need ICU bed with ventilator  Patient: Raja A | 62 years |Male | O+  SpO2 level: 68  City:Bangalore  Conatct: Satish Kumar +918147229203 Searching beds from 4 days.Patient is very critical. Pls help.Thank u  #icubeds #AMPLIFY
1389942209500180480,@sambitswaraj @republic aap ki haisiyath nahi hai ek ventilator daan karneki aur pappu yadav ko bolrahe hai jithna wo kaam karte hai na zameen par app ki haisiyath b nahi sochneki.  TELL TO SAMBITH  IN LIVE
1389941340369158144,Need urgent #ventilator setup for my neighbour. Please pass on leads if you have. A hospital is ready to get him admitted in ICU if Ventilator is brought in. #COVIDEmergencyIndia #CovidIndia @WeAreBangalore #CovidHelp
1389939521735725058,@sudhirchaudhary @PMOIndia @indiagovernment @MoHFW_INDIA : what are our plans on this? are we going to deal the same way as we are doing for 2nd wave? No ICU &amp; Ventilator beds are available in Bangalore.
1389936869182369794,"Deleting this tweet as the requirement has now changed. Patient needs a ventilator, for which we are coordinating. Thanks for amplifying the request.  https://t.co/6I0nhGWjon"
1389933593728667652,OXY  level again dropped to 62.... Need VENTILATOR urgent please please please #SOSIYC
1389933230346829831,OXY  level again dropped to 62.... Need VENTILATOR urgent please please please
1389932849264959491,"With this L ke bal in the state, the only way to get a ventilator bed is to go cry infront of the BBMP office for straight 2 days. I'm not even kidding."
1389932263828164609,@palakzat There are more volunteer teams in cities than available ventilator beds.
1389931739271757827,Urgent Emergency  Required ICU Bed With Ventilator In Bangalore   For More Details Contact @bharathravi35  https://t.co/mGaIWR8Ts7
1389925290873290755,@bhumipednekar Thank you for the response. The patient’s health has deteriorated. The requirement is for a ventilator now. I will DM the contact details. Thanks a ton for the help
1389924617427423240,"#SOSDelhiNCR  #SOSDelhi  @GautamGambhir @srinivasiyc @ShivAroor @gauravcsawant    Urgently needed Ventilator Bed in Delhi NCR  Name: Naina Gupta Age: 52 Mob attendent- 8860978561 Name attendent - Eti Gupta  Spo2 level- 78-80 without O2, CTscan -yes (CT-15)"
1389922769572286464,"#SOSDelhiNCR  #SOSDelhi @GautamGambhir @BJP4Delhi  Urgently needed Ventilator Bed in Delhi NCR  Name: Naina Gupta Age: 52 Mobile no. attendent- 8860978561 Name attendent- Eti Gupta  Spo2 level- 78-80 without O2, with good flow oxygen 94-95 CTscan -yes (CTSS-15) % lung infection"
1389917822042525700,@AdiviSesh There are two ICU beds available without ventilator at Sushila Hospital. The number is 9999390291.  This was at 4:46pm. Hopefully it's still there.
1389917580366815233,"@ArjunB9591  Patient name- Savita Duggal Age- 69 Sex-Female CT score-21/25 O2 saturation- 55-65,  28-45 without bipap Admitted to surbhi hospital, sector 37, Noida since 21/4. Doctors at hospital say she needs an ICU with bipap machine and possibly ventilator ASAP Any leads pl"
1389916446134730752,"Urgent  Ventilator bed required  in  Bangalore   for  critical Covid patient  with SPO2 30  1. Praveen Kumar Soni, 32 years, Bangalore 2. On Oxygen  since 4 days 3. Attendent Number : 8839230355 (Pamela - wife) 4. SRF ID: 2952511127182  Please help!  @WeAreBangalore @BBMPCOMM"
1389915409311096832,"An update. He got a bed in the below hospital but needs a ventilator and Remdesivir. Metro Station, # 46, 17th Cross Rd, near Vijayanagar, Govindaraja Nagar Ward, MC Layout, Vijayanagar, Bengaluru. #BJYMCares @Tejasvi_Surya @surnell @BBMPCOMM"
1389915218742939650,"@AnupamPKher I lost my 41 year old friend, he leaves behind a young wife and 2 boys 8 &amp; 10. Another friend is on the ventilator in an ICU. Things will never be the same. Our youth are dying. Children are being orphaned. You love children I think, what hope are you talking about?"
1389915192717307909,@Suhas__L @dhanyarajendran @srivatsayb @prajwalmanipal @taapsee @Sowmyareddyr @drunkJournalist @srinivasiyc @BBMPCOMM @INCKarnataka @DKShivakumar Need icu bed with ventilator  1. Patient Name : Gaurav Chandra 2. Age : 34 3. Area / Location : Hennur 4. Symptoms : Cough 5. Since how many days : 13
1389913620524376067,Pleaseee Help   Ventilator bed needed urgently in Bangalore  Patient Name : Praveen Kumar Soni Age : 32 SPO2 Level : 45 Is patient on Oxygen Cylinder ? : Yes SRF ID : 2952511127182 BU Number : 651980  +919458552230  #bangalorecovid #CovidSOS @Tejasvi_Surya @SonuSood
1389913452961964035,Bengaluru is facing 2 main issues 1. Lack of ICU Ventilator Beds 2. Oxygen Shortage in Hospitals  @Tejasvi_Surya these are Demand - Supply issues. Not Hindu - Muslim ones.  People are dying because BJP Govt failed to add capacity  Not bcos 17 Muslims are sitting in a call centre!
1389913439066157061,@Tejasvi_Surya request urgent help to get an ICU bed with ventilator as SPO2 of 34 year old patient is falling to 70 without support. All helplines 108 / 1912 are not working. Please help🙏🏻
1389911975946301448,"Karnataka Vaccination rates have crashed to below 50,000/day  Karnataka's Hospitals are seeing Oxygen deaths as supply of oxygen from Center isn't proper  Bengaluru South needs more ICU Ventilator Beds  As a MP, instead of raising all these, @Tejasvi_Surya focuses on communalism"
1389911081854803971,"Patient: Praveen Kumar,age 32. Tested covid positive, low O2 levels. He urgently needs an ICU bed with ventilator in any hospital in Bangalore. He’s my ex colleague.  Contact no: 8839230355(His wife Pamela)  Pls help #BJYMCares  @BJYM @surnell @Tejasvi_Surya @mepratap pls amplify"
1389908492157296640,@BajpayeeManoj   ICU ventilator and remdevir Patient Name : Praveen Kumar Soni Age : 32 Area : Anywhere in Bangalore Is patient on Oxygen Cylinder ? : YES Covid : POSITIVE SRF ID : 2952511127182 BU: 651980
1389907994570379272,"Yesterday night, @Tejasvi_Surya claimed victory &amp; said bed availability went from ZERO to 1504  This was a lie. General Beds were always available &amp; in fact 2000+ were there yesterday afternoon.  MP doesn't even know that ICU Ventilator beds, which are ZERO, is what kills people."
1389906829740752897,"@Tejasvi_Surya Due to yesterday's event, 108/1912 is not helping or responding. Can you request an ICU VENTILATOR for BU 853637"
1389905021102395392,@tiscatime ICU ventilator and remdevir Patient Name : Praveen Kumar Soni 1. Age : 32 2. Area : Anywhere in Bangalore 3. Since : 6 days 4. SPO2 Level : 87 5. Covid : POSITIVE 6. Perfer Gov/Pvt/Any Hospital : Any 7. Attendet Number : 8839230355 (Pamela) 8. SRF ID : 2952511127182 9. BU: 651980
1389904849991524356,"Ventilator bed needed urgently 1. Patient Name : Praveen Kumar Soni2. Age : 32 Fever,Breathing,Low Oxygen 6. SPO2 Level : 45 7. Is patient on Oxygen Cylinder ? : Yes. SRF ID : 295251112718214. BU Number : 651980 +918123130401 @Tejasvi_Surya @BBMPCOMM"
1389904597477646337,"#Bengaluru #ICUBedNeeded with #Ventilator urgently for a patient. Looking from 4 hours.   1. *Patient Name* : Srikanth B S 2. 2. *Patient Age* : 56 3. 3. *Area / Location with pincode* : 560085 4. 4. *Symptoms* : fever , cough , breathing difficulty"
1389904133885333505,@ladkipagalhai @srinivasiyc @bhumipednekar Thanks for sharing this. The patient’s health has deteriorated. We are looking for a ventilator bed in Agra as of now. Any leads on this will be appreciated. Thanks in advance
1389903897804771328,Patient Name : Praveen Kumar Soni Age : 32 Area : Anywhere in Bangalore Is patient on Oxygen Cylinder ? : YES Covid : POSITIVE SRF ID : 2952511127182 BU: 651980  Ventilator needed asap  @SonuSood
1389898071237009408,@SehwagFoundatn in need for a oxygen concentrator in Ghaziabad for my brother in law. He is in hospital from last 15 days his lungs were badly damaged and he was on ventilator for 10 days. He is currently on oxygen with a saturation level of 94 and without it’s 80.
1389896369066835973,A friend is in urgent need of ventilator bed for her dad in Bangalore. Any lead appreciated 🙏 @Tejasvi_Surya @BbmpEast  https://t.co/QXy0FwFuDC
